# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Sep 26 16:02:47 EDT 2022 [seed=27602]
# -beagle_scaling always -overwrite -threads 8 -beagle_SSE -beagle_opencl -beagle_instances 4 -seed 27602 -errors 1000 omicron_SC_EXP_lamda_500M_fixedclock_gamma.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	alpha	clock.rate	meanRate	copies.precision.col1	copies.varCovar.copies.precision.col1	copies.diffusionRate	copies.lambda	treeLikelihood	branchRates	copies.traitLikelihood	coalescent
161450000	-60356.65886620923	-683.4245861917601	-59673.234280017474	5.650262672436436	2016.8593263275636	82.28751361843352	3.068555001431656	-0.8046869835586916	1.642565441578616	0.01585312529528941	0.0011	0.0011000000000000003	0.0028768053436698457	347.6078081544207	2.9571776281515523	0.9996821455405179	-59403.984062108844	0.0	-269.2502179086326	-671.6815983248564
161500000	-60359.95959334716	-701.9586264527215	-59658.00096689443	5.322566029227289	2017.1870229707727	81.93566248808347	3.260512278311222	-0.7905063153584851	1.6954468797027524	0.032896964560199575	0.0011	0.001100000000000001	0.0027075283124083096	369.3405514605731	2.911017016801706	0.9996821455405179	-59393.808921959695	0.0	-264.1920449347395	-690.1296293008788
161550000	-60382.7905928973	-723.1593990601081	-59659.63119383719	5.494138803184356	2017.0154501968157	87.71939950089364	4.659676947070299	-0.506492124805372	1.6932598919349855	0.02219927452834375	0.0011	0.0010999999999999998	0.002558656218049678	390.83015254086956	2.805585246115526	0.9996821455405179	-59384.61156078443	0.0	-275.0196330527564	-711.0268273077213
161600000	-60375.32245693586	-724.8916687482865	-59650.43078818757	5.896884150277881	2016.6127048497221	89.17943097404223	3.965904279139011	-0.678870093305279	1.7298691421451824	0.03266118365605015	0.0011	0.0011	0.003053084593193155	327.53759991763667	2.590748585713213	0.9998160339841272	-59387.3962866799	0.0	-263.0345015076753	-712.2473140338684
161650000	-60370.41000763477	-694.9953003510587	-59675.41470728371	5.959029568316072	2016.550559431684	82.47268865305311	2.981836412800306	-0.8085204995164332	1.6191150552289812	0.022178280180434783	0.0011	0.0011000000000000012	0.0030620409629297206	326.57956314314396	2.792695191330716	0.9998160339841272	-59414.63203385767	0.0	-260.78267342603533	-682.699966887688
161700000	-60394.67335639826	-715.8354228753878	-59678.837933522875	5.560911340489816	2016.9486776595102	83.08357292082378	4.5559721526590184	-0.5951238023606872	1.5999109125014954	0.0030338972207299844	0.0011	0.0011000000000000003	0.002972572337179356	336.4089706051998	2.9199435862460685	0.9998160339841272	-59420.05242115715	0.0	-258.7855123657275	-703.179413984455
161750000	-60357.184057280974	-700.6780805260217	-59656.505976754954	5.468865999419808	2017.04072300058	84.22217320053609	3.538961336389499	-0.717424562369739	1.6182127517806868	0.019130408180212475	0.0011	0.0010999999999999983	0.002464192480875999	405.81245489577526	2.9216702368236347	0.9998160339841272	-59382.69696899191	0.0	-273.8090077630387	-688.3277400214312
161800000	-60397.06593443878	-717.0483807914295	-59680.017553647354	6.148215122077611	2016.3613738779225	86.15361854454548	4.144331777481158	-0.6720605676690077	1.6156658784726536	0.00949594465035043	0.0011	0.0010999999999999996	0.002227333320713738	448.96737758116734	3.170627141148185	0.9997965602556647	-59405.96430415938	0.0	-274.0532494879708	-704.7121533529402
161850000	-60372.601589991056	-704.8219605455113	-59667.77962944555	5.566111413622076	2016.9434775863779	85.25815930103838	3.562729350315903	-0.74000097298732	1.5256862056173712	0.03002385980406985	0.0011	0.0011000000000000005	0.0030330331841379966	329.7029538713092	3.059022520522073	0.9997965602556647	-59403.04941514676	0.0	-264.73021429878867	-692.4776030682558
161900000	-60385.82930684934	-701.0698404241298	-59684.75946642521	5.565536948247049	2016.944052051753	84.06817422666326	3.5103960382184516	-0.7507736847759864	1.5250178484401682	0.005409078707910218	0.0011	0.0010999999999999992	0.002635303967460301	379.462867414009	3.0471700023860713	0.9997965602556647	-59411.30874347292	0.0	-273.4507229522916	-688.8601601676322
161950000	-60356.749647620134	-700.5852284352089	-59656.16441918493	5.4858922318065915	2017.0236967681933	80.5174070365574	3.8547710010405956	-0.6438430199118318	1.6554684089556537	0.011728896763282584	0.0011	0.0011000000000000003	0.0033719909982061623	296.5606967907037	2.7270977419897475	0.9997965602556647	-59394.21286452291	0.0	-261.9515546620162	-688.0929026254516
162000000	-60357.59794630984	-694.1837273714967	-59663.41421893834	5.268692758967867	2017.240896241032	78.831091918947	3.030038118324392	-0.8349610812655606	1.5702605872710027	0.016916070375505774	0.0011	0.0011000000000000012	0.0030677686486921775	325.9698218854641	3.041014749220128	0.9997965602556647	-59395.025738758064	0.0	-268.388480180281	-682.0024584102753
162050000	-60355.569881643445	-682.0886894370898	-59673.48119220635	5.532837886998403	2016.9767511130017	79.16032315203194	3.765244405916859	-0.6657733655597825	1.6108177377532311	0.004883461967766363	0.0011	0.0010999999999999996	0.0027765627179473277	360.1575406657068	3.2021400070261827	0.9998056000055358	-59405.060379750306	0.0	-268.4208124560458	-669.7037584167208
162100000	-60378.59601014328	-696.571462667514	-59682.02454747577	5.6028569037191644	2016.9067320962808	81.92456702121916	3.429301934653781	-0.8069816284147913	1.6796991994562411	0.008864750822737032	0.0011	0.0010999999999999998	0.0031127762695385133	321.25662540734277	2.846988857238123	0.9998056000055358	-59411.437033464346	0.0	-270.58751401142194	-684.184883022086
162150000	-60344.9851083374	-693.4228662198851	-59651.562242117514	5.82475130445664	2016.6848376955434	83.25296562984587	3.6419371341820903	-0.6137227469305713	1.6101129447405438	0.005559465364957246	0.0011	0.0010999999999999981	0.0024031371199975684	416.12273876449126	3.1189905271575924	0.9998056000055358	-59377.714313269025	0.0	-273.847928848489	-681.1430978378968
162200000	-60376.30602329119	-709.8327091139963	-59666.473314177194	5.708759522604617	2016.8008294773954	83.41691123844483	4.2160539154259045	-0.5476978054952193	1.6703960557715476	0.02641973603861339	0.0011	0.0011000000000000005	0.002633381660419164	379.73986643501826	2.806628137389193	0.9998056000055358	-59379.45240706179	0.0	-287.02090711540495	-697.2947652521991
162250000	-60355.00540608704	-702.9794891207665	-59652.025916966275	5.524653736523751	2016.9849352634762	84.07922275201938	4.205872016453076	-0.6049190644700597	1.5962461027594794	0.01704182792185039	0.0011	0.0010999999999999985	0.0024047942848530717	415.8359849316999	3.083837506511675	0.9998056000055358	-59381.140269724965	0.0	-270.88564724130913	-690.5382592618676
162300000	-60352.01282615068	-707.26553028581	-59644.74729586487	5.643421160417771	2016.8661678395822	85.05991794496056	4.835216683973765	-0.4018711456520827	1.5289902820658334	0.005001432234762209	0.0011	0.0011000000000000012	0.0028510399429624903	350.7492073088632	2.9257845796530653	0.9998056000055358	-59369.70235144391	0.0	-275.0449444209555	-694.6534224937473
162350000	-60359.3421047197	-685.8442051594498	-59673.49789956025	5.301631962537609	2017.2079570374624	80.43528097366136	3.967356622724153	-0.5668620663474591	1.5867946604779217	0.042865586275759725	0.0011	0.0010999999999999996	0.002639436943308401	378.8686835407216	3.1862333759450356	0.9998056000055358	-59406.409672471935	0.0	-267.0882270883182	-673.3673260749841
162400000	-60344.38143756974	-692.3666889636654	-59652.014748606074	5.75008313126597	2016.759505868734	82.78921575628053	3.4390038001576126	-0.7708253323642704	1.6161649201963195	0.020436812695159817	0.0011	0.0011000000000000018	0.0025150631781005717	397.6043260890253	3.2996706129780624	0.9998056000055358	-59382.43690757477	0.0	-269.5778410313084	-680.0876125762082
162450000	-60342.974879566704	-684.3554709271361	-59658.61940863957	5.647937112364023	2016.861651887636	81.41646579641728	3.4736200592083537	-0.67584916182296	1.7573309754560171	0.03366278091902826	0.0011	0.0010999999999999975	0.002535866808209167	394.3424775949497	3.025910635974607	0.9998056000055358	-59387.99115421645	0.0	-270.62825442311976	-671.9786293020068
162500000	-60387.21905420191	-718.0302666149456	-59669.188787586965	5.850381824539096	2016.659207175461	85.24621258579695	5.157435355507093	-0.46682807800519344	1.6579430834635207	0.026493355482367625	0.0011	0.0010999999999999996	0.00226148417030162	442.18748604666445	2.970551366683307	0.9998448525283954	-59389.41140875901	0.0	-279.7773788279512	-705.1473846656563
162550000	-60353.35147622884	-691.3024328929885	-59662.04904333585	5.70258439054706	2016.8070046094529	80.92946433980404	3.3289278949460437	-0.880007367577357	1.6774914288176939	0.009661344569864618	0.0011	0.0011000000000000012	0.0024870522007041326	402.0824330574488	3.0578393121842367	0.9998448525283954	-59395.09680569184	0.0	-266.9522376440076	-678.8311644965374
162600000	-60379.230165008754	-701.733107774752	-59677.497057234	5.773627464389515	2016.7359615356104	81.39901206965769	3.6634635130776623	-0.6991601331714322	1.531164305480301	0.02142172959772789	0.0011	0.0011000000000000003	0.002138878169366999	467.53481068814216	3.2837465077385484	0.9998448525283954	-59399.22846044501	0.0	-278.2685967889925	-689.2803598999725
162650000	-60357.502893421064	-701.4250475118388	-59656.077845909225	5.443979559083894	2017.0656094409162	82.85989647715074	4.033700341446536	-0.6242140291222266	1.4529792860501467	0.02058129938177108	0.0011	0.0011000000000000012	0.002724124666204258	367.0903950931807	2.8138228920748376	0.9998448525283954	-59390.088598465816	0.0	-265.9892474434114	-688.7895093722769
162700000	-60368.89096146885	-696.7474419048633	-59672.143519563986	5.609422276864726	2016.9001667231353	81.71235476537622	3.5081924257840047	-0.7421499932460404	1.52497557903775	0.014312945434622934	0.0011	0.0010999999999999998	0.0019220056063000972	520.289845524968	3.3918688546053453	0.9998448525283954	-59382.182718729855	0.0	-289.96080083413176	-684.407911384942
162750000	-60376.87077513137	-707.6865782975083	-59669.18419683386	5.7660346515812355	2016.7435543484187	85.53689063256355	3.5553751184503115	-0.6732116468570681	1.5503007122496315	0.044256355417544864	0.0011	0.001100000000000002	0.0029603842564103794	337.7939866537975	2.8165531951148943	0.9998448525283954	-59404.58842602664	0.0	-264.5957708072227	-695.0475322485989
162800000	-60388.77300335533	-705.7051262641052	-59683.06787709123	5.419427553422761	2017.0901614465772	83.10961565491661	3.280367351364077	-0.9430008230188827	1.6732911820883334	0.022477002263945375	0.0011	0.0010999999999999998	0.0022209569502173367	450.2563635473181	3.16126376794971	0.9998448525283954	-59410.308286072606	0.0	-272.75959101862367	-693.2807350698324
162850000	-60398.2215751854	-728.6516473401066	-59669.569927845296	5.692631242531258	2016.8169577574688	86.95536475928779	5.215350131928052	-0.4841109034597914	1.565473421740396	0.03626222976648422	0.0011	0.001100000000000002	0.0027938059874133407	357.9346613563009	2.8454840099831173	0.9998448525283954	-59391.63650272244	0.0	-277.93342512285614	-715.6701058566259
162900000	-60384.20880296245	-702.7797086548406	-59681.42909430761	5.7456927198349526	2016.763896280165	85.61344678835894	3.48361350358329	-0.7602848497720305	1.6512105563899426	0.03849808047215409	0.0011	0.0010999999999999992	0.0021040909612072907	475.26462421863044	3.260886028082095	0.9997320337114078	-59399.74653795564	0.0	-281.6825563519754	-690.8475480099615
162950000	-60362.166175413724	-704.5433315858836	-59657.62284382784	5.628839028781828	2016.8807499712182	83.72366111717706	3.9325262893630386	-0.5880847728449391	1.4573895078616015	0.024281430366537567	0.0011	0.0010999999999999992	0.002611263738278903	382.95633847353355	2.88349071452596	0.9997320337114078	-59391.49216568081	0.0	-266.13067814703146	-692.4919230215007
163000000	-60374.30355089592	-706.1394182985911	-59668.16413259733	5.570341656775572	2016.9392473432245	84.85249508520107	3.94760489202156	-0.6763950835135355	1.5617479356679804	0.02098298030834589	0.0011	0.0010999999999999992	0.0022352198003556456	447.3832952986951	3.0985571744645304	0.9996583049284604	-59381.25845975323	0.0	-286.90567284409855	-694.3677169831047
163050000	-60339.87133404763	-696.7330529213957	-59643.13828112624	5.878654850140748	2016.6309341498593	84.99705902048576	3.399645593062748	-0.7686570567974097	1.7334223648577076	0.011595621119531233	0.0011	0.0011	0.0030759326428426888	325.1046482850901	2.9461442697265814	0.9996583049284604	-59382.74105517655	0.0	-260.3972259496877	-684.8978050403746
163100000	-60355.66663862438	-699.39990754829	-59656.26673107609	5.590050062738063	2016.919538937262	82.30567409747987	4.815385740836621	-0.3524995750378552	1.6756960798052245	0.03425139534403246	0.0011	0.0010999999999999992	0.002404020290940432	415.9698667138989	3.1973162615048563	0.9996583049284604	-59384.032089801956	0.0	-272.2346412741342	-687.322683338626
163150000	-60377.73216029123	-695.8688529838046	-59681.86330730742	5.501184255287421	2017.0084047447126	81.85465555423536	3.265078298499469	-0.8170924181824216	1.581097718535223	0.05259830520733163	0.0011	0.001099999999999998	0.0029301786282093546	341.2761223403996	3.0911439495697204	0.9996583049284604	-59404.19174546674	0.0	-277.6715618406829	-684.0786352085098
163200000	-60386.15075465695	-701.0298469629865	-59685.12090769396	5.652239599660932	2016.857349400339	83.16865904811534	3.537156479444407	-0.7334829356262729	1.6563506792318996	0.044162530249943065	0.0011	0.0010999999999999977	0.001954170108241779	511.7261776661437	3.4213686644365087	0.9996583049284604	-59401.58975017271	0.0	-283.53115752125785	-689.3492705219677
163250000	-60393.13636341362	-699.4243656803852	-59693.71199773323	5.146944972973263	2017.3626440270268	79.44066103452411	4.426003272294381	-0.4233331546519168	1.6024334136298095	0.007723282903977045	0.0011	0.001099999999999999	0.002204260917967929	453.66680135212084	3.1969800147109466	0.999371819950591	-59401.64383636714	0.0	-292.0681613660914	-688.166129358262
163300000	-60410.443321651524	-711.4558638022052	-59698.98745784932	5.835378339647552	2016.6742106603524	85.72677483534004	4.896283292725855	-0.26108023768320565	1.578142365633519	0.007442966895123067	0.0011	0.0011000000000000025	0.002599317442142028	384.71638122657566	2.943647934684931	0.999371819950591	-59413.81363569462	0.0	-285.17382215469706	-700.026239274247
163350000	-60338.75805410522	-682.7212423890812	-59656.03681171614	6.003486734481062	2016.5061022655188	83.43285552559719	3.385845196788495	-0.7040926735617148	1.5564540586364861	0.01921175831869474	0.0011	0.0010999999999999996	0.00293881095260385	340.27367398844706	3.0309832483990484	0.999414683970977	-59382.77601452728	0.0	-273.2607971888671	-671.5093043871467
163400000	-60366.36792181098	-708.1358724044975	-59658.232049406484	4.996387177958262	2017.5132018220418	83.00369293490223	3.5957001653001672	-0.6728338464459427	1.5489517530869072	0.02093873465533242	0.0011	0.001099999999999999	0.0028886276200381137	346.1851548683889	3.0585594178614937	0.999414683970977	-59387.25891476687	0.0	-270.9731346396125	-696.8723947859211
163450000	-60352.67886821882	-705.003827504972	-59647.675040713846	5.558485770185143	2016.9511032298149	86.0617633684706	3.278935627056666	-1.0024758595452041	1.518959326264173	0.006594098293899559	0.0011	0.001099999999999998	0.0020158165759044133	496.07688117721796	3.2132450851751826	0.999414683970977	-59362.29158692168	0.0	-285.3834537921681	-694.050670127885
163500000	-60370.14151123364	-693.223595787053	-59676.91791544659	6.014763615705097	2016.494825384295	83.19090037240419	3.4531026703409413	-0.566069817648426	1.5496284028662817	0.05498010499336525	0.0011	0.0010999999999999983	0.002560799166882969	390.5030948667522	3.1272988103204713	0.999414683970977	-59403.77554763756	0.0	-273.1423678090262	-681.9936840284143
163550000	-60387.163442010096	-700.4857938096785	-59686.67764820042	5.3085659757042665	2017.2010230242956	82.9056604748279	4.6100150709496726	-0.42833454392602993	1.6012022598794005	0.0211782132170542	0.0011	0.001100000000000001	0.002319694196487749	431.09130570490754	3.0481359062550095	0.9996684821366387	-59400.1791318328	0.0	-286.4985163676142	-688.495944323441
163600000	-60340.196797993776	-700.2244117400345	-59639.97238625374	5.785903088609379	2016.7236859113907	85.00213728716254	3.0957138503265775	-0.795099586006616	1.60492053515082	0.01772847155853724	0.0011	0.0011	0.0025030874333734857	399.5066199714287	2.9020323688028538	0.9996684821366387	-59368.069262006495	0.0	-271.90312424724874	-688.5963346436041
163650000	-60374.50356852282	-704.1989398992513	-59670.30462862357	5.888799175420598	2016.6207898245793	84.61699033093616	3.9875575333715085	-0.6408865245034462	1.569997091140733	0.03105471518230512	0.0011	0.0011000000000000005	0.002654132320237395	376.7709666828353	2.888201315620596	0.9996684821366387	-59396.585215006424	0.0	-273.7194136171479	-692.2776464444175
163700000	-60362.51043998028	-711.807868177264	-59650.70257180302	5.391629712942357	2017.1179592870576	83.79269647738472	3.311850741647427	-1.0067585327782194	1.525711305943297	0.01993326193970122	0.0011	0.001100000000000002	0.0031010746925114086	322.46885327039604	2.7334653576000574	0.9996684821366387	-59385.70821983098	0.0	-264.99435197204343	-700.0310906211881
163750000	-60350.63581849699	-688.5041879895844	-59662.1316305074	5.35939587304676	2017.1501931269534	82.14969564531972	4.3300026749064715	-0.5118804656673064	1.5782208044756467	0.040686457540061165	0.0011	0.0011000000000000012	0.0027413747312381724	364.7804835307353	3.003340386317881	0.9996684821366387	-59395.109281354446	0.0	-267.0223491529568	-676.4629196432661
163800000	-60350.7930805947	-687.9983983777865	-59662.79468221692	5.8820329909567945	2016.6275560090432	80.28681960203878	2.9129644812551043	-0.8751201556499356	1.6712500853640715	0.01845059661100969	0.0011	0.0011000000000000005	0.002509946603966342	398.4148501086638	3.0863120736744376	0.9996684821366387	-59383.62347118978	0.0	-279.17121102714236	-676.4001870188254
163850000	-60358.80566336871	-696.4826150647904	-59662.323048303915	5.746334291178595	2016.7632547088215	83.9920636916813	3.2201894580341257	-0.8778132063845137	1.7142270852335055	0.039985433727788476	0.0011	0.001099999999999999	0.0021462812009209334	465.922172533085	3.0361704196426142	0.9996684821366387	-59375.712163222925	0.0	-286.6108850809908	-684.8017901191688
163900000	-60358.35763938377	-703.2099538047964	-59655.14768557897	5.200590351460214	2017.3089986485397	81.94387996405959	3.8387040444394533	-0.6942051703693282	1.4665998064091201	0.00494814429735058	0.0011	0.0011000000000000014	0.002876122320437878	347.69035826256305	2.9808482827040677	0.9999026466141787	-59376.26997541638	0.0	-278.87771016259416	-690.1557187903094
163950000	-60374.918413786465	-702.5047988372214	-59672.41361494924	5.545957980508734	2016.9636310194912	83.5548842040055	4.088229222261921	-0.5459150822595443	1.6719963490723928	0.004930160898910445	0.0011	0.0011000000000000012	0.003911815327525023	255.63578959456984	2.561639737419126	0.9998288607695652	-59406.37146660597	0.0	-266.04214834327473	-689.714057443391
164000000	-60361.8544673749	-691.7872991787716	-59670.067168196125	5.686277259052315	2016.8233117409477	83.3757361230849	3.501438573800957	-0.710500977795749	1.6941650358468685	0.04672756533558175	0.0011	0.001100000000000001	0.002880452795168873	347.1676403366898	2.909457267197844	0.9998288607695652	-59409.38331027329	0.0	-260.6838579228329	-679.2106674016972
164050000	-60365.06870730982	-696.1324884390203	-59668.936218870804	5.414995802404478	2017.0945931975955	82.4254411999458	2.715982423479661	-0.9706500310124224	1.5573628938386486	0.019032288946079237	0.0011	0.001099999999999999	0.002362172653451202	423.3390808834279	3.1770105431224533	0.9998288607695652	-59393.686999839985	0.0	-275.24921903081815	-684.0185578829455
164100000	-60361.00908157333	-694.039313099431	-59666.96976847389	5.675395058441526	2016.8341939415584	85.09084299853596	3.7067253219638046	-0.8262329860426433	1.6146431583227658	0.008949975083615362	0.0011	0.0010999999999999998	0.0025852187034593696	386.8144689893609	2.9129178987919415	0.9998288607695652	-59407.66328161853	0.0	-259.3064868553631	-681.5671092655011
164150000	-60340.31764674601	-689.1062331428323	-59651.211413603174	5.85042096481313	2016.659168035187	82.40581974427533	3.5522457320450194	-0.71341809377057	1.7124312081227633	0.017732410256429337	0.0011	0.0010999999999999985	0.0028882008800289213	346.2363047233703	2.858295211719621	0.9998288607695652	-59394.47525188857	0.0	-256.7361617146034	-676.564293585345
164200000	-60363.16745222867	-702.1864958438465	-59660.980956384825	5.844786186464359	2016.6648028135357	85.03113092439493	3.8669267153968705	-0.5999288945450234	1.659469148326204	0.014318115478363005	0.0011	0.0011000000000000005	0.002446912817547331	408.6782303107768	3.0151424283381765	0.9995084926873662	-59368.96903796085	0.0	-292.01191842397066	-690.7272521769858
164250000	-60386.71581191836	-708.5581411448884	-59678.15767077347	5.251267671392143	2017.258321328608	83.46929266310856	3.7462172817212465	-0.7909567332210177	1.6479523659297948	0.02914808739192559	0.0011	0.0010999999999999996	0.0027509343957951926	363.5128491353707	3.0253384590365973	0.9995084926873662	-59402.76952294494	0.0	-275.3881478285315	-697.0450810811061
164300000	-60374.29866335386	-697.5741485152632	-59676.7245148386	5.326084771026775	2017.1835042289733	81.66098007269098	4.309757240484705	-0.4518026676616669	1.5211416800689572	0.027119713161038356	0.0011	0.0010999999999999962	0.0019586898355676533	510.5453563096616	3.241442354601606	0.9995084926873662	-59385.917999188394	0.0	-290.80651565020406	-686.1510039076662
164350000	-60360.49460926477	-684.9348456971209	-59675.55976356765	5.349770188119693	2017.1598188118803	80.12960166546338	3.551431146580037	-0.6942217703578256	1.549457732261418	0.02565512433855315	0.0011	0.0011000000000000003	0.0025932107970622863	385.6223339548208	3.1053828028078825	0.9995272443577725	-59402.891684350834	0.0	-272.6680792168163	-673.5145298212412
164400000	-60394.93841719772	-716.5874654250832	-59678.35095177264	5.310704682828788	2017.1988843171712	81.97518303735542	3.366265034439918	-0.7804641845332653	1.6026688403757083	0.009508039515439316	0.0011	0.0010999999999999985	0.002738605690922958	365.14931788627905	3.103449145482208	0.9998388813622071	-59408.22685640359	0.0	-270.12409536905113	-704.1266700965218
164450000	-60366.46382683221	-707.1361528030297	-59659.32767402918	5.088210793918876	2017.421378206081	80.18968134425664	4.092231212054774	-0.5386628414907404	1.718270684157917	0.036986596102439005	0.0011	0.001099999999999999	0.0030275411105688686	330.3010474437792	2.965966395936035	0.9998388813622071	-59381.89324031688	0.0	-277.43443371229785	-694.3295862667195
164500000	-60350.79198888294	-704.4230714279008	-59646.36891745504	5.715541819870001	2016.79404718013	84.43515447214635	3.5425708503515945	-0.7517651482631914	1.5338063715012105	0.027538284623364596	0.0011	0.0011000000000000014	0.0026045576168871906	383.9423606973761	2.95102223220769	0.9998388813622071	-59377.41133595657	0.0	-268.9575814984691	-691.9290644199885
164550000	-60385.91065334669	-704.3399951995846	-59681.57065814711	5.641014503899943	2016.8685744961	83.99160487441796	4.109030243427777	-0.5478241038001124	1.5742266770299775	0.02835829177366967	0.0011	0.0010999999999999975	0.0028222378384341017	354.32874805294324	2.8646052573630083	0.9998388813622071	-59394.17245513914	0.0	-287.3982030079691	-691.6411090255192
164600000	-60365.535885990255	-713.8575545384242	-59651.67833145183	5.715790986130126	2016.79379801387	84.7223382825159	3.682434817926512	-0.588201830780183	1.6536451488804087	0.04819392675222153	0.0011	0.0010999999999999994	0.0025763371506795345	388.1479563869349	2.784795425331063	0.9998388813622071	-59380.162593891684	0.0	-271.5157375601492	-701.2411229508778
164650000	-60376.88630585015	-699.1667891440642	-59677.719516706085	5.1840878462579045	2017.3255011537422	82.173869083515	2.9315237145020614	-1.014387341931044	1.6194694831936	0.05954034215390601	0.0011	0.0011000000000000005	0.0027549165159670257	362.987406044492	3.2150880241100457	0.9998388813622071	-59397.37836206172	0.0	-280.34115464436957	-686.7319572151929
164700000	-60391.58556993832	-698.5543550364395	-59693.03121490188	5.481278190843069	2017.028310809157	80.44305899264359	3.699506622673519	-0.776817128197935	1.768884827962763	0.031973100994676006	0.0011	0.0011000000000000005	0.0030998271231667805	322.5986354291916	3.1162544740668032	0.9998388813622071	-59427.68007703201	0.0	-265.35113786986693	-685.8237124852246
164750000	-60364.89671456713	-703.5475654139104	-59661.34914915322	5.116160621017679	2017.3934283789824	79.59497078028238	3.743802189882105	-0.5772519306361168	1.618144408605459	0.04330398240145546	0.0011	0.0010999999999999981	0.003200650101216875	312.4365264481125	2.8291107076561723	0.9998388813622071	-59393.20433209499	0.0	-268.14481705822925	-690.8303389139392
164800000	-60374.90445148405	-688.1572908696395	-59686.74716061441	5.682614829136359	2016.8269741708637	80.5385876751636	3.8279107047554244	-0.639233141713371	1.5654033208677955	0.011049184384448314	0.0011	0.0010999999999999998	0.0027418108421157178	364.72246175390796	2.996415130190414	0.9998388813622071	-59418.44232649382	0.0	-268.30483412058936	-675.5811183172722
164850000	-60333.68678119344	-684.6704799954214	-59649.01630119802	6.23781342448663	2016.2717755755134	85.34109491434604	3.3140844693496025	-0.7172666294630535	1.6520996241821462	0.023707581551284364	0.0011	0.0010999999999999998	0.0024068386398778587	415.4827762158362	2.904946923833971	0.9998388813622071	-59384.039092202765	0.0	-264.97720899525166	-672.2418725835929
164900000	-60350.93628183393	-701.3706061878434	-59649.56567564609	5.851465523788964	2016.6581234762111	84.29379825523665	3.8996448770867964	-0.512745756788604	1.6060174476916307	0.028797050919408256	0.0011	0.0011000000000000014	0.002483967197529578	402.5818058284131	2.968930702966748	0.9998388813622071	-59381.55476058971	0.0	-268.01091505637686	-688.7743688030787
164950000	-60376.30923350833	-702.2294729650854	-59674.079760543245	5.73702105431945	2016.7725679456805	85.87640565171436	4.051802184995885	-0.6517453019421013	1.6421861634465935	0.03634625823504949	0.0011	0.0010999999999999992	0.00311375566685636	321.15557769810425	2.809488963228509	0.9998388813622071	-59405.22112767154	0.0	-268.85863287171	-689.4502407912223
165000000	-60367.681725741146	-688.0151731965467	-59679.6665525446	5.140339725918768	2017.3692492740813	80.16283331117516	4.291088416263699	-0.32688038500370137	1.5823978102909437	0.018723446507938984	0.0011	0.0010999999999999998	0.0026144010857122664	382.496781180597	3.1564112923190275	0.9999170968634739	-59417.45651354609	0.0	-262.2100389985166	-674.6649985606264
165050000	-60376.32375353201	-698.381519408604	-59677.9422341234	5.554253031229545	2016.9553359687704	84.32452362691245	3.72850198043062	-0.6711298196497345	1.6009001640177618	0.022601561530132472	0.0011	0.0010999999999999998	0.0026224611728977213	381.321184212248	2.850626296044904	0.9996807818015152	-59406.21268463448	0.0	-271.7295494889183	-686.4994597803945
165100000	-60364.68597674408	-684.1234507413631	-59680.562526002715	5.682112033274084	2016.827476966726	81.84258205421777	3.4402311513916835	-0.6791826004869382	1.6718259037053955	0.01994577858465327	0.0011	0.0011000000000000018	0.0026527729586396528	376.96403559270374	2.8817856648577687	0.9996807818015152	-59412.84987838287	0.0	-267.7126476198476	-672.2920658012417
165150000	-60374.66392030648	-700.099967626608	-59674.56395267987	5.631527703495189	2016.8780612965047	83.58967669700185	3.385740548208082	-0.7147709411936599	1.6181210518416895	0.02593700813346484	0.0011	0.0010999999999999994	0.0025453874445519726	392.8674992643469	3.187761025718573	0.9996807818015152	-59395.86124161396	0.0	-278.70271106590997	-688.3150775259967
165200000	-60369.443686945604	-701.7492678575627	-59667.69441908804	5.579067537451405	2016.9305214625485	82.05291655844248	3.5914766657345742	-0.7295945052013086	1.6720172492526082	0.006310737570354406	0.0011	0.0011000000000000007	0.0024510825289742163	407.9829986053152	3.086043118971263	0.9996807818015152	-59395.169491981855	0.0	-272.5249271061816	-689.9411839558192
165250000	-60375.83588622578	-704.0691940671659	-59671.76669215861	6.267582802717634	2016.2420061972823	85.15172941916241	4.2182673331147775	-0.5801315575188545	1.6285556751508052	0.01865402138909892	0.0011	0.0010999999999999992	0.0025760179393326172	388.1960543563122	2.7912520222366783	0.9996807818015152	-59412.41984781771	0.0	-259.3468443409032	-692.0700611429382
165300000	-60362.34757808185	-696.683524003842	-59665.664054078006	5.40356438952441	2017.1060246104755	84.22285424018519	2.908561398591024	-0.8964464789302118	1.6039836846506381	0.02436004099591177	0.0011	0.0011000000000000012	0.002358147011988457	424.0617717708665	3.12578207592323	0.9996807818015152	-59392.72945208355	0.0	-272.9346019944545	-685.0960194711447
165350000	-60383.03415607557	-695.3636542771771	-59687.67050179839	5.654342557209973	2016.85524644279	82.82706312013424	3.709058579925706	-0.7167258773072073	1.6602302614845148	0.014110505939145594	0.0011	0.0011000000000000003	0.0024188745602128628	413.41540253827765	2.974606436470237	0.9998960551672945	-59408.63424696826	0.0	-279.03625483013275	-682.3975736183105
